"cust","cds","sales","date"
17957,2,44.73,1997-04-26
17957,1,9.49,1997-12-25
17957,1,15.49,1998-05-17
17960,1,14.9,1997-03-04
17987,2,30.15,1997-03-05
18002,1,11.97,1997-03-05
18008,2,17.54,1997-03-05
18008,2,29.33,1997-03-25
18008,5,59.84,1997-07-28
18008,2,26.53,1997-08-25
18008,2,26.3,1998-01-20
18008,3,36.25,1998-06-04
18012,1,15.9,1997-03-05
18012,1,29.99,1997-03-15
18012,1,9.99,1997-07-01
18027,1,13.77,1997-03-05
18027,1,23.99,1997-04-14
18027,2,39.96,1997-04-28
18027,1,13.97,1997-06-04
18027,3,52.7,1997-09-07
18027,3,41.97,1997-10-31
18027,1,14.49,1997-11-25
18027,2,26.48,1997-12-09
18027,2,26.15,1998-03-20
18027,1,13.99,1998-03-23
18028,2,35.95,1997-03-24
18033,1,17.9,1997-03-05
18033,1,12.58,1998-03-06
18035,3,59.9,1997-03-05
18035,1,12.77,1997-03-18
18035,1,12.77,1997-03-22
18035,1,12.97,1997-03-28
18035,1,14.96,1997-04-04
18035,1,11.77,1997-04-08
18035,1,12.49,1997-04-26
18035,1,12.49,1997-09-17
18035,1,12.99,1998-02-19
18035,1,12.99,1998-06-01
18038,1,11.77,1997-03-05
18038,1,14.96,1997-08-03
18038,1,13.99,1997-10-09
18043,1,4.79,1997-03-05
18043,1,4.79,1997-03-11
18043,2,24.74,1997-07-28
18043,1,12.99,1997-10-08
18043,1,12.49,1997-11-04
18043,1,12.49,1997-11-05
18043,1,6.49,1997-11-12
18043,1,22.49,1997-12-08
18043,1,18.99,1997-12-18
18043,1,15.49,1997-12-22
18043,1,60.49,1998-01-13
18043,1,2.99,1998-01-20
18043,3,45.47,1998-01-28
18043,1,17.99,1998-03-03
18043,1,15.49,1998-04-24
18043,1,13.99,1998-04-30
18043,2,24.98,1998-06-04
18046,2,28.34,1997-03-21
18046,3,38.9,1997-06-13
18046,2,30.92,1997-08-06
18046,1,15.36,1997-08-07
18046,7,77.93,1998-02-23
18046,3,27.47,1998-02-24
18046,1,14.49,1998-02-24
18046,2,25.48,1998-02-26
18046,3,44.97,1998-02-27
18046,2,30.98,1998-03-23
18046,4,47.96,1998-04-22
18046,1,11.49,1998-04-30
18048,2,35.35,1997-03-05
18055,2,24.98,1997-03-10
18055,1,17.3,1997-09-02
18057,2,17.96,1997-03-05
18057,1,12.49,1997-03-26
18057,1,14.96,1997-05-01
18057,3,21.47,1998-06-08
18066,1,13.97,1997-03-07
18069,2,23.49,1997-03-05
18069,1,31.03,1997-06-15
18069,1,14.96,1997-06-20
18083,3,37.97,1997-03-05
18087,4,60.88,1997-03-05
18087,1,15.36,1997-03-06
18087,6,87.61,1997-03-16
18087,3,38.12,1997-03-22
18087,3,70.97,1997-12-28
18087,7,120.43,1998-03-21
18087,13,169.87,1998-05-04
18096,1,14.49,1997-03-05
18116,2,17.74,1997-03-05
18135,1,14.37,1997-03-05
18138,2,19.96,1997-03-05
18138,1,16.36,1997-08-24
18138,3,42.86,1998-05-03
18138,3,30.36,1998-06-02
18150,3,38.9,1997-03-05
18165,5,63.85,1997-03-05
18165,4,56.06,1997-06-11
18166,1,11.77,1997-03-05
18183,1,12.77,1997-03-05
18187,1,8.97,1997-03-05
18187,1,9.77,1997-03-18
18187,1,7.98,1997-05-30
18187,1,7.78,1997-06-02
18187,1,2.49,1998-05-14
18187,1,5.49,1998-05-14
18187,1,11.99,1998-05-14
18187,1,27.99,1998-05-26
18187,1,9.49,1998-06-10
18187,1,10.49,1998-06-10
18198,3,41.7,1997-03-05
18213,1,11.77,1997-03-05
18215,3,30.91,1997-03-05
18215,3,26.73,1997-03-25
18215,3,36.47,1997-10-11
18215,5,49.45,1997-10-30
18215,4,40.96,1997-12-19
18215,5,69.45,1998-02-03
18215,3,43.97,1998-02-12
18215,2,24.77,1998-03-06
18215,5,46.87,1998-04-07
18226,2,24.98,1997-03-05
18226,1,12.97,1997-04-23
18226,3,55.79,1997-05-21
18226,1,10.77,1997-05-30
18226,2,21.58,1997-07-25
18226,3,54.71,1997-08-14
18226,1,11.77,1997-09-06
18232,2,16.73,1997-03-05
18235,1,14.99,1997-03-05
18235,2,29.98,1997-07-06
18235,3,43.86,1998-03-05
18249,3,43.11,1997-03-05
18261,1,11.77,1997-03-05
18261,1,11.77,1997-04-11
18261,4,71.67,1997-08-26
18261,2,50.98,1997-11-12
18261,6,80.44,1998-01-09
18261,3,37.45,1998-02-26
18261,1,11.88,1998-03-08
18261,1,9.49,1998-03-22
18268,2,32.48,1997-03-05
18268,1,21.99,1997-03-20
18268,1,27.99,1997-04-07
18268,1,28.99,1997-04-14
18272,1,18.76,1997-03-05
18289,2,25.74,1997-03-05
18310,1,10.77,1997-03-06
18326,3,79.51,1997-03-06
18326,4,105.26,1997-07-25
18326,7,95.93,1998-03-29
18329,2,29.98,1997-03-06
18341,1,18.76,1997-03-06
18356,1,18.36,1997-03-06
18359,2,48.76,1997-03-14
18359,2,25.98,1997-12-15
18359,2,25.98,1998-03-05
18359,2,25.57,1998-03-13
18359,1,11.99,1998-05-25
18359,4,55.83,1998-06-04
18359,2,25.98,1998-06-27
18360,1,15.76,1997-03-07
18360,4,63.04,1997-03-14
18372,4,55.89,1997-03-06
18388,4,57.27,1997-03-06
18402,1,10.77,1997-03-06
18418,2,40.74,1997-03-06
18424,2,21.54,1997-03-06
18424,3,40.49,1997-03-25
18424,3,38.11,1997-04-23
18424,2,24.14,1997-06-23
18424,4,48.86,1997-08-13
18424,3,60.97,1997-09-29
18424,2,20.48,1997-10-10
18424,2,29.98,1997-11-21
18424,2,26.48,1997-12-10
18424,1,13.99,1997-12-21
18424,2,27,1998-02-10
18424,4,86.02,1998-02-26
18424,1,11.18,1998-03-24
18424,1,51.08,1998-04-02
18424,1,16.49,1998-04-08
18424,3,40.56,1998-04-08
18434,1,11.77,1997-03-06
18452,6,84.79,1997-03-06
18469,1,15.36,1997-03-06
18475,3,45.9,1997-03-06
18475,6,87.4,1997-08-01
18475,1,15.99,1998-01-08
18475,4,55.46,1998-05-29
18484,1,4.79,1997-03-06
18502,1,14.37,1997-03-06
18516,2,28.74,1997-03-06
18516,2,22.98,1998-01-03
18535,3,52.71,1997-03-06
18552,1,16.36,1997-03-06
18552,2,12.98,1997-10-27
18552,1,15.49,1997-11-18
18564,2,26.14,1997-03-06
18564,7,70.93,1997-11-19
18576,2,26.73,1997-03-06
18580,5,75.44,1997-03-06
18580,5,50.78,1997-04-09
18580,3,40.46,1997-04-10
18580,3,42.7,1997-04-22
18580,3,35.33,1997-04-28
18580,1,11.77,1997-04-28
18580,4,52.67,1997-05-11
18580,5,70.85,1997-06-19
18580,4,107.87,1997-07-16
18580,1,16.65,1997-07-16
18580,6,80.2,1997-08-01
18580,2,52.34,1997-08-17
18580,3,50.47,1997-10-02
18580,3,43.47,1997-10-02
18580,3,44.97,1997-11-12
18580,10,200.4,1997-11-23
18580,6,82.94,1998-01-14
18580,6,82.94,1998-01-22
18580,3,60.97,1998-04-20
18586,3,37.12,1997-03-06
18586,4,56.68,1997-04-07
18586,2,23.49,1997-05-19
18586,2,17.98,1997-09-13
18586,1,9.49,1997-09-19
18586,4,48.46,1997-10-30
18589,3,41.11,1997-03-06
18589,5,63.43,1997-05-17
18589,3,32.47,1997-09-15
18596,2,21.74,1997-03-06
18611,4,57.48,1997-03-06
18611,3,39.47,1998-04-18
18617,1,11.77,1997-03-06
18617,3,48.31,1997-04-10
18617,3,42.47,1997-12-17
18617,1,15.49,1998-04-04
18617,1,11.99,1998-04-15
18629,4,96.72,1997-03-06
18629,1,18.99,1997-03-13
18629,2,52.98,1997-03-28
18629,2,37.98,1997-04-04
18629,2,72.98,1997-05-01
18629,1,4.99,1997-10-26
18634,6,93.76,1997-03-07
18640,1,13.97,1997-03-07
18640,1,11.77,1997-07-31
18652,1,15.36,1997-03-08
18672,3,40.53,1997-03-07
18687,1,22.99,1997-03-07
18696,1,14.3,1997-03-07
18696,1,28.77,1997-07-23
18696,3,29.47,1998-02-10
18696,4,47.96,1998-02-22
18696,1,12.49,1998-03-17
18705,1,16.99,1997-03-07
18711,2,24.74,1997-03-07
18711,1,6.77,1997-03-12
18723,1,11.77,1997-03-07
18733,2,29.13,1997-03-07
18752,6,76.2,1997-03-07
18752,3,40.97,1997-10-15
18756,1,5.78,1997-03-07
18756,1,32.99,1997-03-19
18764,3,41.69,1997-03-08
18764,1,30.97,1997-03-10
18764,5,49.25,1997-05-28
18764,1,12.77,1997-05-31
18764,2,31.32,1997-06-28
18764,3,57.69,1997-08-16
18764,1,14.37,1997-09-05
18764,3,57.47,1997-09-24
18764,4,23.46,1997-10-26
18764,2,42.98,1997-12-06
18764,3,60.47,1997-12-06
18764,4,47.46,1998-01-01
18764,3,58.47,1998-02-12
18764,3,51.06,1998-02-23
18764,2,24.07,1998-03-24
18764,2,48.96,1998-05-13
18764,2,22.98,1998-05-22
18770,1,13.97,1997-03-07
18771,2,21.54,1997-03-07
18771,3,36.7,1997-06-15
18778,2,30.15,1997-03-07
18778,1,14.79,1997-03-20
18778,4,58.26,1997-06-03
18778,3,44.88,1997-06-17
18778,3,41.69,1997-08-21
18778,3,40.97,1997-09-29
18778,2,31.48,1997-12-08
18778,2,25.98,1998-03-05
18778,3,42.97,1998-06-17
18785,1,14.37,1997-03-07
18802,1,15.36,1997-03-07
18802,1,14.96,1997-08-29
18802,1,11.18,1998-02-09
18806,2,27.13,1997-03-07
18819,1,14.37,1997-03-15
18827,1,15.96,1997-03-07
18841,2,38.06,1997-03-08
18856,1,5.78,1997-03-07
18857,1,17.9,1997-03-07
18857,1,12.99,1997-09-12
18857,5,61.45,1997-11-12
18857,1,12.99,1997-12-19
18875,1,19.99,1997-03-07
18891,2,13.96,1997-03-07
18891,1,14.99,1997-05-14
18898,4,62.11,1997-03-07
18913,1,13.7,1997-03-07
18913,1,18.99,1997-03-21
18914,1,10.77,1997-03-07
18919,1,14.96,1997-03-07
18919,3,43.89,1997-03-18
18933,3,45.49,1997-03-08
18933,3,45.49,1997-03-08
18935,1,19.99,1997-03-08
18935,1,2.99,1997-09-24
18948,3,35.31,1997-03-08
18950,1,21.99,1997-03-08
18950,1,11.77,1997-08-23
18964,1,14.37,1997-03-08
18977,2,20.35,1997-03-08
18985,1,29.99,1997-03-24
19002,5,89.49,1997-03-08
19023,3,45.88,1997-03-08
19023,2,26.98,1997-12-12
19038,10,120.32,1997-03-10
19038,23,356.56,1997-03-31
19038,5,69.45,1997-07-16
19038,3,32.97,1997-11-13
19042,1,10.77,1997-03-08
19060,5,70.64,1997-03-09
19060,3,74.32,1997-03-23
19060,2,9.58,1997-04-11
19060,1,15.36,1997-05-10
19060,1,13.97,1997-05-14
19060,1,13.77,1997-05-18
19060,1,13.97,1997-05-25
19060,1,14.79,1997-06-05
19060,1,14.79,1997-06-07
19060,1,14.79,1997-06-09
19060,2,29.16,1997-06-19
19060,2,30.73,1997-06-29
19060,1,13.97,1997-08-09
19060,1,13.97,1997-08-16
19060,1,9.98,1997-08-19
19060,1,14.37,1997-08-23
19060,1,6.49,1997-10-05
19060,1,12.99,1997-10-16
19060,1,15.99,1997-10-16
19060,1,11.49,1997-10-16
19060,1,14.99,1997-10-18
19060,2,31.48,1997-11-02
19060,1,13.99,1997-11-09
19060,1,43.99,1997-11-21
19060,2,30.48,1997-12-13
19060,3,44.47,1998-01-10
19060,1,15.99,1998-01-19
19060,3,45.47,1998-02-16
19060,1,11.88,1998-04-12
19060,2,30.98,1998-04-15
19060,3,41.95,1998-04-26
19060,2,27.48,1998-05-02
19060,1,15.49,1998-06-01
19060,1,12.99,1998-06-05
19067,1,14.99,1997-03-08
19067,1,12.99,1998-02-27
19068,1,25.99,1997-03-08
19068,3,44.69,1997-03-25
19079,1,5.98,1997-03-08
19079,1,9.7,1997-05-14
19084,2,29.92,1997-03-08
19084,1,14.49,1997-12-21
19097,1,25.77,1997-03-08
19097,6,74.94,1997-12-13
19101,3,39.5,1997-03-10
19101,1,7.98,1997-03-16
19101,2,33.4,1997-04-05
19101,1,7.49,1998-03-10
19105,4,68.89,1997-03-08
19105,1,14.37,1997-08-24
19105,1,15.49,1998-04-12
19110,1,14.96,1997-03-08
19128,1,12.97,1997-03-08
19128,1,11.77,1997-03-14
19128,1,11.77,1997-05-22
19128,1,15.49,1997-11-11
19131,1,14.99,1997-03-08
19153,2,23.54,1997-03-08
19153,4,47.28,1997-03-08
19171,3,43.69,1997-03-08
19175,1,14.99,1997-03-08
19175,1,9.99,1997-05-27
19183,1,6.79,1997-03-08
19183,1,11.88,1998-03-01
19198,2,80.73,1997-03-09
19198,4,42.46,1997-11-18
19207,6,52.44,1997-03-09
19207,4,59.65,1997-07-01
19207,16,181.84,1997-10-03
19207,1,11.99,1997-10-09
19207,1,11.49,1997-10-09
19207,1,15.49,1997-10-09
19207,1,12.99,1997-10-15
19207,1,12.49,1997-11-22
19207,1,14.99,1997-11-27
19207,1,12.49,1997-12-10
19207,1,13.99,1998-01-09
19207,2,25.98,1998-03-22
19207,2,30.98,1998-06-12
19220,2,56.96,1997-03-09
19237,3,45.28,1997-03-09
19237,1,13.97,1997-06-09
19237,1,14.96,1997-07-31
19240,1,17.99,1997-03-09
19255,1,12.49,1997-03-09
19259,1,11.77,1997-03-09
19259,2,45.73,1997-03-22
19259,1,14.79,1997-04-17
19259,1,13.77,1997-08-14
19259,2,23.98,1997-11-08
19270,2,25.96,1997-03-09
19286,2,29.96,1997-03-09
19286,2,26.56,1998-03-09
19295,1,10.77,1997-03-20
19295,1,26.95,1997-04-29
19295,1,14.96,1997-05-12
19295,3,42.06,1998-02-09
19303,2,29.96,1997-03-09
19303,2,32.48,1997-11-02
19315,1,14.99,1997-03-09
19320,2,26.14,1997-03-09
19320,2,22.54,1997-06-02
19320,9,104.41,1997-12-11
19320,1,10.49,1998-01-26
19320,4,35.46,1998-01-29
19320,6,128.79,1998-02-26
19320,2,29.76,1998-03-17
19320,2,27.48,1998-03-22
19320,2,26.48,1998-06-25
19332,1,22.77,1997-03-09
19339,5,69.63,1997-03-09
19339,7,97.77,1997-03-09
19339,1,92.99,1997-03-09
19339,5,79.62,1997-03-10
19339,3,225.97,1997-03-11
19339,5,137.54,1997-03-11
19339,3,92.56,1997-03-13
19339,6,81.82,1997-03-13
19339,8,102.16,1997-03-15
19339,7,86.4,1997-03-15
19339,2,25.98,1997-03-16
19339,2,31.32,1997-03-16
19339,7,89.96,1997-03-16
19339,6,78.8,1997-03-18
19339,8,115.27,1997-03-18
19339,9,117.9,1997-03-18
19339,4,46.88,1997-03-18
19339,19,262.99,1997-03-18
19339,9,132.25,1997-03-19
19339,8,110.14,1997-03-19
19339,4,50.27,1997-03-19
19339,7,159.31,1997-03-20
19339,13,180.74,1997-03-20
19339,15,368.85,1997-03-20
19339,18,260.88,1997-03-20
19339,3,74.97,1997-03-20
19339,10,199.9,1997-03-20
19339,6,289.94,1997-03-20
19339,1,19.99,1997-03-20
19339,24,384.16,1997-03-21
19339,9,183.32,1997-03-21
19339,5,73.84,1997-03-21
19339,3,45.34,1997-03-22
19339,5,75.39,1997-03-23
19339,4,73.28,1997-03-23
19339,7,102.35,1997-03-23
19339,3,38.35,1997-03-24
19339,4,114.96,1997-03-25
19339,1,19.99,1997-03-25
19339,3,71.7,1997-03-25
19339,9,219.88,1997-03-26
19339,4,80.92,1997-03-27
19339,2,28.73,1997-03-27
19339,11,156.24,1997-03-27
19339,8,113.53,1997-03-28
19339,11,150.72,1997-03-28
19339,2,27.34,1997-03-28
19339,1,22.77,1997-03-28
19339,12,151.96,1997-03-28
19339,11,130.13,1997-03-29
19339,3,54.97,1997-03-30
19339,5,74.79,1997-03-30
19339,7,100.54,1997-03-30
19339,5,94.7,1997-04-01
19339,13,214.77,1997-04-02
19339,5,65.23,1997-04-11
19347,3,43.73,1997-03-09
19347,7,111.76,1997-05-31
19347,3,38.33,1997-07-30
19347,4,53.35,1998-03-17
19347,3,68.47,1998-05-24
19360,2,22.55,1997-03-09
19374,5,55.47,1997-03-13
19374,7,99.93,1998-02-16
19375,1,28.97,1997-03-09
19390,1,13.97,1997-03-09
19392,2,33.54,1997-03-09
19392,1,11.77,1997-04-18
19392,1,13.97,1997-05-28
19392,2,27.93,1997-07-26
19392,3,40.06,1998-06-15
19410,1,10.99,1997-03-09
19422,1,17.99,1997-03-09
19426,1,13.97,1997-03-09
19426,2,29.92,1997-04-13
19426,1,12.97,1997-05-18
19426,2,15.54,1997-06-30
19430,2,24.74,1997-03-09
19430,3,46.71,1997-05-09
19430,2,28.93,1997-07-31
19430,1,6.49,1997-11-13
19443,2,25.28,1997-03-09
19443,1,12.79,1997-03-24
19447,6,71.02,1997-03-09
19458,1,21.99,1997-03-09
19467,7,95.45,1997-03-09
19467,4,105,1997-03-09
19467,3,42.49,1997-03-12
19475,2,24.69,1997-03-10
19475,2,34.93,1997-04-15
19478,1,9.77,1997-03-10
19496,1,12.77,1997-03-10
19505,2,36.86,1997-03-10
19505,1,14.96,1997-04-13
19505,1,10.77,1997-04-25
19505,1,13.97,1997-05-14
19505,1,12.99,1997-09-26
19505,1,14.49,1998-02-12
19505,2,19.56,1998-05-20
19505,2,21.37,1998-06-06
19505,2,26.3,1998-06-14
19515,3,38.5,1997-03-10
19530,1,7.98,1997-03-10
19542,2,34.98,1997-03-10
19542,5,83.45,1998-01-04
19559,1,11.97,1997-03-10
19559,1,9.77,1997-03-24
19559,1,14.49,1997-09-21
19559,1,12.99,1997-10-23
19559,1,14.49,1997-11-16
19562,1,19.77,1997-03-10
19579,1,15.99,1997-03-10
19584,4,71.49,1997-03-10
19584,1,14.96,1997-08-16
19593,1,27.97,1997-03-11
19611,1,13.77,1997-03-10
19615,1,14.37,1997-03-10
19615,1,15.76,1997-07-22
19628,2,22.54,1997-03-10
19628,2,20.54,1997-05-27
19631,1,11.77,1997-03-10
19647,2,29.58,1997-03-10
19670,1,49.37,1997-03-11
19685,2,38.29,1997-03-10
19687,4,74.73,1997-03-10
19687,2,27.34,1997-04-04
19687,3,42.47,1997-09-20
19700,1,26.77,1997-03-10
19700,1,15.99,1997-11-07
19700,1,13.99,1997-12-02
19714,2,23.54,1997-03-10
19714,3,31.97,1997-11-07
19714,3,41.97,1998-02-17
19730,2,31,1997-03-10
19751,2,24.98,1997-03-10
19751,4,55.08,1997-03-12
19751,1,9.97,1997-07-29
19755,2,33.76,1997-03-10
19757,1,14.37,1997-03-12
19775,1,11.77,1997-03-11
19775,2,26.14,1997-06-25
19778,2,20.75,1997-03-11
19778,2,24.98,1998-05-28
19792,4,75.09,1997-03-11
19805,3,41.35,1997-03-11
19805,5,70.82,1997-03-21
19805,3,35.31,1997-04-23
19805,3,33.17,1997-04-25
19805,2,31.86,1997-06-18
19805,1,29.6,1997-07-04
19805,2,28.74,1997-08-07
19805,1,13.99,1997-11-18
19805,2,35.98,1997-11-18
19817,2,34.14,1997-03-11
19830,1,16.36,1997-03-11
19830,1,11.77,1997-03-21
19830,3,44.51,1997-04-15
19830,1,11.77,1997-05-07
19830,2,25.74,1997-05-15
19830,2,36.36,1997-05-19
19830,2,28.76,1997-06-02
19830,3,40.49,1997-06-17
19830,2,26.73,1997-07-01
19830,3,33.51,1997-07-11
19830,3,41.5,1997-07-25
19830,2,29.33,1997-08-21
19841,2,25.73,1997-03-11
19859,4,50.47,1997-03-11
19873,1,11.77,1997-03-11
19873,1,14.96,1997-04-07
19878,1,13.97,1997-03-11
19878,1,13.97,1997-03-22
19880,2,29.75,1997-03-11
19885,2,33.74,1997-03-11
19885,1,11.49,1997-09-23
19885,6,77.44,1997-11-11
19886,1,39.37,1997-03-24
19888,3,41.97,1997-03-11
19888,2,25.6,1997-03-11
19888,3,38.97,1997-07-17
19888,2,23.48,1997-11-12
19892,1,14.96,1997-03-11
19892,1,14.96,1997-03-17
19892,3,84.97,1997-05-26
19892,1,11.49,1998-06-07
19892,3,38.97,1998-06-22
19894,3,40.3,1997-03-11
19894,1,15.36,1997-09-04
19894,2,35.95,1997-09-05
19894,3,47.47,1997-11-05
19902,1,14.96,1997-03-11
19914,3,46.08,1997-03-11
19914,1,19.99,1997-03-14
19914,1,15.36,1997-03-20
19914,6,77,1997-03-21
19914,1,15.49,1998-04-08
19924,1,14.96,1997-03-11
19938,2,21.76,1997-03-11
19954,3,43.89,1997-03-11
19970,1,14.37,1997-03-11
19970,1,9.77,1997-03-11
19988,2,29.33,1997-03-11
20004,1,8.77,1997-03-11
20015,1,6.77,1997-03-11
20028,1,12.49,1997-03-14
20037,6,70.87,1997-03-11
20055,1,14.37,1997-03-12
20072,1,5.98,1997-03-12
20096,1,32.97,1997-03-12
20104,2,29.73,1997-03-12
20104,4,60.25,1997-03-24
20111,3,44.71,1997-03-12
20111,4,66.66,1997-03-13
20111,3,44.88,1997-04-18
20111,3,44.88,1997-05-15
20111,4,60.84,1997-06-12
20111,4,51.67,1997-06-20
20111,3,45.88,1997-06-25
20111,3,44.88,1997-07-04
20111,3,43.89,1997-07-08
20111,3,45.29,1997-07-16
20111,4,61.84,1997-07-21
20111,3,46.88,1997-07-29
20111,3,44.88,1997-08-05
20111,4,49.67,1997-08-20
20111,4,50.87,1997-09-05
20111,6,77.94,1997-09-16
20111,2,25.98,1997-09-19
20111,1,12.99,1997-09-27
20111,3,39.97,1997-10-01
20111,1,12.99,1997-10-02
20111,4,56.96,1997-10-04
20111,3,38.97,1997-10-09
20111,3,38.97,1997-10-20
20111,3,38.97,1997-10-30
20111,3,38.97,1997-11-01
20111,3,38.97,1997-11-06
20111,3,37.97,1997-11-07
20111,3,40.97,1997-11-20
20111,4,53.46,1997-12-06
20111,2,28.98,1998-01-06
20111,1,12.99,1998-01-15
20111,3,38.86,1998-01-26
20111,3,39.56,1998-02-03
20111,3,37.86,1998-02-12
20111,3,36.97,1998-02-17
20111,3,41.47,1998-03-26
20111,3,40.97,1998-04-14
20111,3,32.97,1998-04-29
20111,3,36.75,1998-05-07
20111,1,12.58,1998-05-13
20111,3,37.86,1998-05-28
20111,4,47.96,1998-06-17
20116,7,100.52,1997-03-13
20117,2,35.74,1997-03-12
20117,1,14.96,1997-05-28
20117,1,15.36,1997-08-25
20117,1,5.49,1997-11-29
20117,1,11.49,1997-12-06
20117,1,13.99,1998-03-20
20130,1,20.99,1997-03-12
20130,2,31.76,1997-05-05
20130,2,39.95,1997-06-03
20133,1,15.36,1997-03-12
20133,1,19.49,1997-10-02
20133,2,21.98,1997-10-20
20136,1,8.77,1997-03-14
20136,2,26.22,1997-07-07
20136,2,43.57,1997-09-07
20140,3,36.12,1997-03-12
20140,5,42.31,1997-03-20
20140,1,10.77,1997-04-02
20150,1,15.36,1997-03-12
20155,1,15.36,1997-03-12
20155,1,11.97,1997-06-21
20155,2,29.33,1997-08-08
20155,1,11.49,1997-11-05
20168,1,5.78,1997-03-12
20181,1,14.37,1997-03-12
20192,1,14.37,1997-03-12
20192,1,19.49,1997-11-21
20192,1,14.49,1998-06-13
20205,1,11.77,1997-03-12
20219,1,13.97,1997-03-12
20219,1,13.97,1997-07-07
20223,2,28.74,1997-03-12
20223,3,33.47,1997-12-26
20239,1,11.77,1997-03-12
20255,1,11.77,1997-03-12
20271,1,20.3,1997-03-12
20285,1,11.77,1997-03-12
20285,1,9.49,1997-12-01
20299,1,14.37,1997-03-12
20315,1,13.99,1997-03-12
20330,1,13.97,1997-03-12
20345,19,192.79,1997-03-13
20345,5,67.45,1997-03-22
20345,4,66.09,1997-06-11
20345,3,55.31,1997-07-02
20345,2,29.98,1998-02-25
20345,3,35.47,1998-04-29
20350,1,22.77,1997-03-13
20354,2,19.54,1997-03-13
20354,1,21.7,1997-08-19
20354,1,12.99,1998-01-14
20364,5,51.87,1997-03-13
20364,1,9.99,1998-04-06
20380,1,11.78,1997-03-13
20390,1,14.37,1997-03-13
20390,1,19.99,1997-06-27
20396,1,9.99,1997-03-13
20411,5,36.83,1997-03-14
20411,1,19.99,1997-03-20
20411,2,34.38,1997-03-31
20411,4,25.14,1997-07-10
20411,2,26.73,1997-08-13
20411,2,25.98,1997-11-23
20411,3,16.47,1998-01-29
20411,1,32.49,1998-03-24
20411,1,15.49,1998-03-31
20411,1,12.99,1998-06-19
20412,1,27.99,1997-03-13
20412,1,13.97,1997-04-20
20412,2,26.22,1997-05-11
20412,1,12.99,1998-01-28
20412,1,12.99,1998-01-28
20412,1,13.99,1998-03-28
20412,2,24.98,1998-06-14
20414,1,20.99,1997-03-13
20431,6,93.4,1997-03-13
20445,1,11.77,1997-03-13
20459,1,20.99,1997-03-13
20462,1,44.77,1997-03-13
20462,1,11.77,1997-06-30
20462,1,11.49,1997-12-16
20462,1,14.49,1998-03-12
20473,1,18.36,1997-03-13
20491,3,33.51,1997-03-13
20512,1,6.79,1997-03-13
20525,4,58.66,1997-03-13
20525,2,29.48,1998-03-27
20532,2,26.74,1997-03-13
20532,2,27.94,1997-06-12
20532,1,14.49,1998-01-19
20532,1,9.99,1998-03-09
20532,1,15.49,1998-03-26
20532,1,19.99,1998-05-14
20545,1,12.49,1997-03-13
20547,1,14.37,1997-03-13
20547,1,14.79,1997-03-14
20547,1,14.79,1997-04-04
20547,1,11.77,1997-04-12
20547,1,13.97,1997-05-11
20547,2,25.94,1997-06-17
20547,1,19.99,1997-07-06
20547,1,14.96,1997-08-30
20565,1,15.36,1997-03-13
20582,2,28.34,1997-03-13
20592,1,14.99,1997-03-13
20592,1,10.77,1997-05-13
20592,2,12.18,1998-03-22
20601,1,17.96,1997-03-13
20617,1,9.97,1997-03-14
20617,1,18.99,1997-10-05
20617,1,14.49,1998-03-26
20626,1,15.36,1997-03-14
20626,1,13.77,1997-03-30
20637,2,17.54,1997-03-14
20649,6,79.2,1997-03-14
20666,1,9.97,1997-03-14
20678,2,22.48,1997-03-14
20683,1,8.77,1997-03-14
20683,1,11.77,1997-03-17
20683,1,14.37,1997-05-20
20684,4,55.06,1997-03-14
20684,5,66.43,1997-03-29
20684,4,54.46,1998-03-31
20693,1,10.97,1997-03-14
20695,3,38.51,1997-03-14
20695,2,30.72,1997-08-01
20695,2,30.72,1997-08-21
20695,5,61.43,1997-09-03
20695,1,27.77,1997-09-06
20695,1,10.99,1997-10-14
20695,2,24.48,1997-12-01
20695,1,49.49,1997-12-12
20695,1,25.99,1997-12-18
20695,1,15.49,1998-01-08
20695,2,32.48,1998-01-28
20695,4,61.46,1998-03-05
20695,1,75.99,1998-03-11
20695,6,87.63,1998-04-07
20695,3,102.96,1998-04-19
20704,4,51.12,1997-03-14
20704,1,10.77,1997-04-01
20704,3,51.1,1997-04-23
20704,1,14.99,1997-10-03
20704,5,87.45,1997-10-31
20704,1,13.99,1997-11-07
20704,3,40.97,1997-11-09
20704,1,17.99,1998-03-23
20704,3,41.16,1998-05-28
20704,2,29.57,1998-06-08
20706,10,349.9,1997-03-14
20723,1,13.97,1997-03-14
20723,1,5.49,1997-11-19
20723,1,6.49,1998-03-13
20730,3,36.92,1997-03-14
20730,1,14.79,1997-06-26
20743,2,23.54,1997-03-14
20743,3,43.69,1997-05-30
20743,3,53.51,1997-06-25
20743,3,33.91,1997-06-27
20747,1,11.77,1997-03-14
20766,5,74.25,1997-03-14
20768,2,24.98,1997-03-14
20768,1,12.25,1997-05-30
20787,1,12.49,1997-03-14
20799,3,42.71,1997-03-14
20813,6,75.01,1997-03-14
20813,4,50.48,1997-06-14
20813,4,59.96,1997-11-12
20820,3,33.31,1997-03-14
20828,1,16.36,1997-03-14
20828,1,14.96,1997-05-12
20840,1,10.77,1997-03-14
20840,1,122.37,1997-09-08
20841,1,9.77,1997-03-14
20862,1,17.7,1997-03-14
20873,7,101.41,1997-03-18
20873,1,9.77,1997-07-17
