"cust","date","first"
60031268,2006-09-26,2006-02-01
60031268,2006-10-04,2006-02-01
60031268,2006-10-17,2006-02-01
60031268,2006-10-25,2006-02-01
60031268,2006-10-31,2006-02-01
60031268,2006-11-16,2006-02-01
60031268,2006-12-01,2006-02-01
60031268,2006-12-13,2006-02-01
60031268,2006-12-20,2006-02-01
60031268,2007-01-08,2006-02-01
60031268,2007-01-16,2006-02-01
60031268,2007-02-03,2006-02-01
60031268,2007-02-13,2006-02-01
60031268,2007-02-24,2006-02-01
60031268,2007-03-06,2006-02-01
60031268,2007-03-14,2006-02-01
60031268,2007-03-17,2006-02-01
60031268,2007-03-30,2006-02-01
60031268,2007-04-03,2006-02-01
60031268,2007-04-12,2006-02-01
60031268,2007-04-20,2006-02-01
60031268,2007-05-03,2006-02-01
60031268,2007-05-16,2006-02-01
60031268,2007-05-25,2006-02-01
60031268,2007-05-30,2006-02-01
60031268,2007-06-09,2006-02-01
60031268,2007-06-23,2006-02-01
60031268,2007-07-07,2006-02-01
60031268,2007-07-12,2006-02-01
60031268,2007-07-20,2006-02-01
60031268,2007-07-26,2006-02-01
60031268,2007-08-03,2006-02-01
60031268,2007-08-18,2006-02-01
60031268,2007-08-29,2006-02-01
60031268,2007-09-06,2006-02-01
60031268,2007-09-18,2006-02-01
60031268,2007-09-29,2006-02-01
60031268,2007-10-06,2006-02-01
60031268,2007-10-11,2006-02-01
60031268,2007-10-19,2006-02-01
60031268,2007-10-24,2006-02-01
60031268,2007-10-31,2006-02-01
60031268,2007-11-13,2006-02-01
60031268,2007-11-29,2006-02-01
60031268,2007-12-05,2006-02-01
60031269,2006-02-01,2006-02-01
60031269,2006-04-01,2006-02-01
60031269,2006-05-20,2006-02-01
60031269,2006-07-05,2006-02-01
60031269,2006-08-01,2006-02-01
60031269,2006-10-03,2006-02-01
60031269,2006-11-19,2006-02-01
60031269,2007-01-13,2006-02-01
60031269,2007-02-20,2006-02-01
60031269,2007-03-24,2006-02-01
60031269,2007-05-12,2006-02-01
60031269,2007-06-19,2006-02-01
60031269,2007-06-26,2006-02-01
60031269,2007-07-18,2006-02-01
60031269,2007-08-29,2006-02-01
60031269,2007-09-26,2006-02-01
60031269,2007-11-07,2006-02-01
60031270,2006-02-01,2006-02-01
60031270,2006-02-10,2006-02-01
60031270,2006-02-16,2006-02-01
60031270,2006-03-07,2006-02-01
60031270,2006-03-15,2006-02-01
60031270,2006-03-31,2006-02-01
60031270,2006-05-07,2006-02-01
60031270,2006-05-29,2006-02-01
60031270,2006-06-26,2006-02-01
60031270,2006-07-31,2006-02-01
60031274,2006-02-01,2006-02-01
60031274,2006-02-07,2006-02-01
60031274,2006-02-16,2006-02-01
60031275,2006-02-01,2006-02-01
60031276,2006-02-01,2006-02-01
60031277,2006-02-01,2006-02-01
60031277,2006-04-19,2006-02-01
60031277,2006-06-01,2006-02-01
60031277,2006-06-29,2006-02-01
60031277,2006-07-20,2006-02-01
60031277,2006-10-31,2006-02-01
60031277,2006-11-25,2006-02-01
60031277,2007-02-07,2006-02-01
60031277,2007-04-28,2006-02-01
60031277,2007-06-07,2006-02-01
60031277,2007-07-17,2006-02-01
60031280,2006-02-01,2006-02-01
60031287,2006-02-01,2006-02-01
60031292,2006-02-01,2006-02-01
60031293,2006-02-01,2006-02-01
60031293,2006-02-10,2006-02-01
60031293,2006-02-15,2006-02-01
60031293,2006-03-02,2006-02-01
60031293,2006-03-10,2006-02-01
60031293,2006-06-02,2006-02-01
60031294,2006-02-01,2006-02-01
60031296,2006-02-01,2006-02-01
60031296,2006-02-08,2006-02-01
60031296,2006-02-16,2006-02-01
60031296,2006-03-23,2006-02-01
60031296,2006-03-30,2006-02-01
60031296,2006-04-04,2006-02-01
60031296,2006-04-11,2006-02-01
60031296,2006-04-19,2006-02-01
60031296,2006-04-25,2006-02-01
60031296,2006-05-05,2006-02-01
60031296,2006-05-18,2006-02-01
60031296,2006-05-30,2006-02-01
60031296,2006-06-15,2006-02-01
60031296,2006-06-23,2006-02-01
60031296,2007-02-06,2006-02-01
60031296,2007-02-23,2006-02-01
60031296,2007-03-08,2006-02-01
60031296,2007-03-16,2006-02-01
60031297,2006-02-01,2006-02-01
60031297,2007-04-07,2006-02-01
60031298,2006-02-02,2006-02-02
60031298,2006-07-06,2006-02-02
60031298,2006-09-09,2006-02-02
60031298,2006-09-20,2006-02-02
60031298,2006-11-08,2006-02-02
60031298,2007-01-18,2006-02-02
60031298,2007-01-25,2006-02-02
60031298,2007-03-20,2006-02-02
60031299,2006-02-02,2006-02-02
60031299,2006-02-03,2006-02-02
60031299,2006-02-18,2006-02-02
60031299,2006-03-17,2006-02-02
60031299,2006-04-11,2006-02-02
60031299,2006-05-06,2006-02-02
60031299,2006-06-02,2006-02-02
60031299,2006-06-07,2006-02-02
60031299,2006-06-20,2006-02-02
60031299,2006-07-08,2006-02-02
60031299,2006-07-25,2006-02-02
60031299,2006-07-26,2006-02-02
60031299,2006-09-05,2006-02-02
60031299,2006-09-28,2006-02-02
60031299,2006-10-24,2006-02-02
60031299,2006-11-18,2006-02-02
60031299,2006-12-19,2006-02-02
60031299,2007-01-19,2006-02-02
60031299,2007-02-16,2006-02-02
60031299,2007-03-10,2006-02-02
60031299,2007-03-31,2006-02-02
60031299,2007-05-04,2006-02-02
60031299,2007-06-12,2006-02-02
60031299,2007-07-21,2006-02-02
60031299,2007-08-08,2006-02-02
60031299,2007-08-09,2006-02-02
60031299,2007-09-11,2006-02-02
60031299,2007-10-09,2006-02-02
60031299,2007-11-21,2006-02-02
60031299,2007-11-23,2006-02-02
60031300,2006-02-02,2006-02-02
60031300,2006-03-19,2006-02-02
60031300,2006-05-24,2006-02-02
60031300,2006-08-03,2006-02-02
60031300,2006-09-07,2006-02-02
60031300,2006-10-12,2006-02-02
60031300,2006-12-07,2006-02-02
60031300,2007-01-23,2006-02-02
60031300,2007-03-13,2006-02-02
60031300,2007-04-26,2006-02-02
60031300,2007-06-06,2006-02-02
60031300,2007-07-28,2006-02-02
60031300,2007-09-11,2006-02-02
60031300,2007-10-25,2006-02-02
60031300,2007-12-12,2006-02-02
60031301,2006-02-02,2006-02-02
60031301,2006-03-17,2006-02-02
60031301,2006-06-02,2006-02-02
60031301,2006-08-18,2006-02-02
60031301,2007-01-12,2006-02-02
60031301,2007-06-21,2006-02-02
60031308,2006-02-03,2006-02-03
60031309,2006-02-02,2006-02-02
60031309,2007-05-25,2006-02-02
60031310,2006-02-03,2006-02-03
60031311,2006-02-02,2006-02-02
60031311,2006-02-21,2006-02-02
60031311,2006-06-01,2006-02-02
60031311,2006-09-06,2006-02-02
60031311,2006-12-07,2006-02-02
60031311,2007-01-25,2006-02-02
60031311,2007-03-29,2006-02-02
60031311,2007-06-14,2006-02-02
60031311,2007-07-27,2006-02-02
60031311,2007-08-23,2006-02-02
60031311,2007-09-08,2006-02-02
60031311,2007-09-18,2006-02-02
60031311,2007-09-25,2006-02-02
60031311,2007-11-08,2006-02-02
60031311,2007-12-08,2006-02-02
60031313,2006-02-02,2006-02-02
60031314,2006-02-02,2006-02-02
60031314,2006-02-26,2006-02-02
60031314,2006-03-24,2006-02-02
60031314,2006-04-19,2006-02-02
60031314,2006-05-03,2006-02-02
60031314,2006-05-31,2006-02-02
60031314,2006-07-07,2006-02-02
60031314,2006-08-15,2006-02-02
60031314,2007-01-17,2006-02-02
60031317,2006-02-02,2006-02-02
60031317,2006-02-14,2006-02-02
60031317,2006-04-07,2006-02-02
60031317,2006-05-30,2006-02-02
60031317,2006-07-01,2006-02-02
60031317,2006-07-23,2006-02-02
60031317,2006-08-28,2006-02-02
60031317,2006-09-07,2006-02-02
60031317,2006-11-02,2006-02-02
60031317,2006-11-15,2006-02-02
60031317,2006-12-12,2006-02-02
60031317,2006-12-19,2006-02-02
60031317,2006-12-27,2006-02-02
60031317,2007-01-08,2006-02-02
60031317,2007-01-21,2006-02-02
60031317,2007-10-29,2006-02-02
60031317,2007-12-20,2006-02-02
60031318,2006-02-02,2006-02-02
60031318,2006-02-17,2006-02-02
60031319,2006-02-02,2006-02-02
60031320,2006-02-02,2006-02-02
60031320,2006-02-16,2006-02-02
60031320,2006-02-27,2006-02-02
60031320,2006-03-07,2006-02-02
60031320,2006-03-25,2006-02-02
60031320,2006-04-24,2006-02-02
60031320,2006-06-20,2006-02-02
60031320,2006-07-12,2006-02-02
60031321,2006-02-02,2006-02-02
60031323,2006-02-02,2006-02-02
60031324,2006-02-02,2006-02-02
60031324,2006-02-18,2006-02-02
60031325,2006-02-03,2006-02-03
60031326,2006-02-03,2006-02-03
60031327,2006-02-21,2006-02-21
60031327,2006-03-15,2006-02-21
60031327,2006-03-16,2006-02-21
60031327,2006-04-01,2006-02-21
60031327,2006-04-07,2006-02-21
60031327,2006-04-25,2006-02-21
60031327,2006-04-27,2006-02-21
60031327,2006-05-23,2006-02-21
60031327,2006-05-24,2006-02-21
60031327,2006-06-15,2006-02-21
60031327,2006-07-07,2006-02-21
60031327,2006-07-19,2006-02-21
60031327,2006-08-18,2006-02-21
60031327,2006-09-19,2006-02-21
60031327,2006-10-17,2006-02-21
60031327,2006-11-28,2006-02-21
60031327,2006-12-12,2006-02-21
60031327,2007-01-11,2006-02-21
60031327,2007-02-07,2006-02-21
60031327,2007-03-09,2006-02-21
60031327,2007-04-05,2006-02-21
60031327,2007-04-27,2006-02-21
60031327,2007-05-17,2006-02-21
60031327,2007-07-10,2006-02-21
60031327,2007-07-31,2006-02-21
60031327,2007-08-21,2006-02-21
60031327,2007-09-18,2006-02-21
60031327,2007-10-02,2006-02-21
60031327,2007-10-18,2006-02-21
60031327,2007-11-07,2006-02-21
60031327,2007-11-29,2006-02-21
60031327,2007-12-27,2006-02-21
60031329,2006-02-03,2006-02-03
60031329,2007-12-14,2006-02-03
60031329,2007-12-22,2006-02-03
60031330,2006-02-03,2006-02-03
60031333,2006-02-03,2006-02-03
60031334,2006-02-03,2006-02-03
60031334,2006-03-02,2006-02-03
60031334,2006-04-15,2006-02-03
60031334,2006-05-05,2006-02-03
60031334,2006-06-22,2006-02-03
60031334,2006-08-17,2006-02-03
60031334,2006-09-21,2006-02-03
60031334,2006-11-04,2006-02-03
60031334,2006-11-17,2006-02-03
60031334,2007-01-10,2006-02-03
60031334,2007-01-20,2006-02-03
60031334,2007-04-03,2006-02-03
60031334,2007-04-05,2006-02-03
60031334,2007-04-18,2006-02-03
60031334,2007-05-12,2006-02-03
60031334,2007-06-02,2006-02-03
60031334,2007-06-27,2006-02-03
60031334,2007-07-28,2006-02-03
60031334,2007-08-30,2006-02-03
60031334,2007-09-18,2006-02-03
60031334,2007-09-19,2006-02-03
60031334,2007-10-10,2006-02-03
60031334,2007-10-31,2006-02-03
60031334,2007-11-27,2006-02-03
60031334,2007-12-20,2006-02-03
60031338,2006-03-08,2006-03-08
60031338,2006-03-15,2006-03-08
60031338,2006-03-24,2006-03-08
60031338,2006-03-25,2006-03-08
60031338,2006-03-30,2006-03-08
60031338,2006-04-08,2006-03-08
60031338,2006-04-13,2006-03-08
60031338,2006-04-20,2006-03-08
60031338,2006-04-27,2006-03-08
60031338,2006-05-04,2006-03-08
60031338,2006-05-11,2006-03-08
60031338,2006-05-19,2006-03-08
60031338,2006-05-25,2006-03-08
60031338,2006-05-31,2006-03-08
60031338,2006-06-08,2006-03-08
60031338,2006-06-15,2006-03-08
60031338,2006-06-22,2006-03-08
60031338,2006-06-30,2006-03-08
60031338,2006-07-07,2006-03-08
60031338,2006-07-14,2006-03-08
60031338,2006-07-21,2006-03-08
60031338,2006-07-28,2006-03-08
60031338,2006-08-04,2006-03-08
60031338,2006-08-06,2006-03-08
60031338,2006-08-10,2006-03-08
60031338,2006-08-18,2006-03-08
60031338,2006-08-25,2006-03-08
60031338,2006-09-01,2006-03-08
60031338,2006-09-08,2006-03-08
60031338,2006-09-15,2006-03-08
60031338,2006-09-22,2006-03-08
60031338,2006-09-30,2006-03-08
60031338,2006-10-06,2006-03-08
60031338,2006-10-13,2006-03-08
60031338,2006-10-20,2006-03-08
60031338,2006-10-27,2006-03-08
60031338,2006-11-03,2006-03-08
60031338,2006-11-10,2006-03-08
60031338,2006-11-17,2006-03-08
60031338,2006-11-24,2006-03-08
60031338,2006-12-01,2006-03-08
60031338,2006-12-08,2006-03-08
60031338,2006-12-15,2006-03-08
60031338,2006-12-22,2006-03-08
60031338,2006-12-24,2006-03-08
60031338,2006-12-29,2006-03-08
60031338,2007-01-06,2006-03-08
60031338,2007-01-12,2006-03-08
60031338,2007-01-19,2006-03-08
60031338,2007-01-26,2006-03-08
60031338,2007-02-02,2006-03-08
60031338,2007-06-13,2006-03-08
60031338,2007-06-23,2006-03-08
60031338,2007-06-29,2006-03-08
60031338,2007-07-06,2006-03-08
60031338,2007-07-13,2006-03-08
60031338,2007-07-20,2006-03-08
60031338,2007-07-28,2006-03-08
60031338,2007-08-04,2006-03-08
60031338,2007-08-10,2006-03-08
60031338,2007-08-17,2006-03-08
60031338,2007-08-25,2006-03-08
60031338,2007-09-01,2006-03-08
60031338,2007-09-07,2006-03-08
60031338,2007-09-11,2006-03-08
60031338,2007-09-14,2006-03-08
60031338,2007-09-21,2006-03-08
60031338,2007-09-28,2006-03-08
60031338,2007-10-05,2006-03-08
60031338,2007-10-12,2006-03-08
60031338,2007-10-19,2006-03-08
60031338,2007-10-27,2006-03-08
60031338,2007-10-30,2006-03-08
60031338,2007-11-03,2006-03-08
60031338,2007-11-10,2006-03-08
60031338,2007-11-17,2006-03-08
60031338,2007-11-30,2006-03-08
60031338,2007-12-07,2006-03-08
60031338,2007-12-14,2006-03-08
60031338,2007-12-21,2006-03-08
60031338,2007-12-28,2006-03-08
60031341,2006-02-03,2006-02-03
60031341,2006-06-10,2006-02-03
60031342,2006-02-03,2006-02-03
60031342,2006-08-11,2006-02-03
60031342,2006-11-25,2006-02-03
60031342,2007-02-05,2006-02-03
60031342,2007-03-17,2006-02-03
60031342,2007-08-07,2006-02-03
60031343,2006-02-03,2006-02-03
60031345,2006-02-03,2006-02-03
60031352,2006-02-03,2006-02-03
60031353,2006-02-03,2006-02-03
60031356,2006-02-04,2006-02-04
60031356,2006-02-16,2006-02-04
60031356,2006-03-03,2006-02-04
60031356,2006-03-16,2006-02-04
60031356,2006-04-05,2006-02-04
60031356,2006-04-19,2006-02-04
60031356,2006-05-04,2006-02-04
60031356,2006-06-06,2006-02-04
60031356,2006-07-06,2006-02-04
60031356,2006-07-19,2006-02-04
60031356,2006-08-15,2006-02-04
60031356,2006-09-05,2006-02-04
60031356,2006-11-05,2006-02-04
60031356,2006-12-05,2006-02-04
60031356,2007-01-12,2006-02-04
60031356,2007-03-07,2006-02-04
60031356,2007-06-19,2006-02-04
60031358,2006-02-04,2006-02-04
60031358,2006-02-11,2006-02-04
60031359,2006-02-04,2006-02-04
60031360,2006-02-04,2006-02-04
60031360,2006-03-14,2006-02-04
60031360,2006-04-27,2006-02-04
60031360,2006-05-03,2006-02-04
60031360,2006-05-18,2006-02-04
60031360,2006-05-25,2006-02-04
60031360,2006-09-14,2006-02-04
60031360,2006-10-10,2006-02-04
60031360,2006-11-11,2006-02-04
60031360,2006-12-08,2006-02-04
60031360,2007-01-10,2006-02-04
60031360,2007-01-23,2006-02-04
60031360,2007-02-01,2006-02-04
60031360,2007-02-24,2006-02-04
60031360,2007-03-08,2006-02-04
60031360,2007-04-05,2006-02-04
60031360,2007-05-09,2006-02-04
60031360,2007-05-23,2006-02-04
60031360,2007-05-30,2006-02-04
60031360,2007-07-10,2006-02-04
60031360,2007-07-26,2006-02-04
60031360,2007-09-04,2006-02-04
60031360,2007-10-25,2006-02-04
60031360,2007-11-09,2006-02-04
60031360,2007-11-21,2006-02-04
60031360,2007-11-23,2006-02-04
60031360,2007-11-28,2006-02-04
60031360,2007-12-04,2006-02-04
60031361,2006-02-04,2006-02-04
60031361,2006-02-28,2006-02-04
60031361,2006-05-10,2006-02-04
60031363,2006-02-04,2006-02-04
60031364,2006-02-04,2006-02-04
60031364,2006-04-26,2006-02-04
60031364,2006-06-21,2006-02-04
60031364,2006-08-08,2006-02-04
60031364,2006-10-17,2006-02-04
60031364,2007-01-18,2006-02-04
60031364,2007-04-18,2006-02-04
60031364,2007-07-18,2006-02-04
60031364,2007-11-21,2006-02-04
60031366,2006-02-04,2006-02-04
60031366,2006-04-01,2006-02-04
60031366,2006-04-21,2006-02-04
60031366,2006-05-19,2006-02-04
60031366,2006-09-06,2006-02-04
60031366,2006-11-21,2006-02-04
60031366,2007-06-28,2006-02-04
60031366,2007-09-08,2006-02-04
60031368,2006-02-04,2006-02-04
60031368,2006-02-24,2006-02-04
60031368,2006-04-07,2006-02-04
60031368,2006-05-05,2006-02-04
60031368,2006-06-02,2006-02-04
60031368,2006-07-19,2006-02-04
60031368,2006-07-25,2006-02-04
60031368,2006-10-11,2006-02-04
60031368,2006-11-17,2006-02-04
60031368,2007-02-08,2006-02-04
60031368,2007-04-18,2006-02-04
60031368,2007-06-12,2006-02-04
60031368,2007-12-21,2006-02-04
60031369,2006-02-04,2006-02-04
60031369,2006-04-25,2006-02-04
60031369,2006-09-30,2006-02-04
60031369,2006-12-20,2006-02-04
60031369,2007-03-17,2006-02-04
60031369,2007-06-05,2006-02-04
60031369,2007-09-18,2006-02-04
60031370,2006-02-04,2006-02-04
60031370,2007-06-14,2006-02-04
60031371,2006-02-04,2006-02-04
60031371,2006-03-03,2006-02-04
60031371,2006-03-31,2006-02-04
60031371,2006-04-28,2006-02-04
60031371,2006-07-28,2006-02-04
60031371,2006-08-18,2006-02-04
60031371,2006-09-20,2006-02-04
60031371,2006-10-26,2006-02-04
60031371,2006-11-11,2006-02-04
60031371,2006-12-13,2006-02-04
60031371,2007-01-17,2006-02-04
60031371,2007-05-15,2006-02-04
60031374,2006-02-04,2006-02-04
60031375,2006-02-04,2006-02-04
60031375,2006-03-01,2006-02-04
60031376,2006-02-05,2006-02-05
60031376,2006-02-09,2006-02-05
60031376,2006-02-15,2006-02-05
60031376,2006-03-06,2006-02-05
60031376,2006-03-13,2006-02-05
60031376,2006-04-23,2006-02-05
60031376,2006-05-21,2006-02-05
60031376,2007-02-09,2006-02-05
60031376,2007-05-07,2006-02-05
60031377,2006-02-05,2006-02-05
60031377,2006-03-07,2006-02-05
60031377,2006-04-12,2006-02-05
60031377,2006-05-11,2006-02-05
60031377,2006-06-22,2006-02-05
60031377,2006-09-21,2006-02-05
60031378,2006-02-05,2006-02-05
60031378,2006-03-05,2006-02-05
60031378,2006-03-30,2006-02-05
60031379,2006-02-05,2006-02-05
60031379,2006-02-20,2006-02-05
60031379,2006-02-27,2006-02-05
60031380,2006-02-05,2006-02-05
60031380,2006-03-27,2006-02-05
60031380,2006-05-01,2006-02-05
60031380,2006-05-07,2006-02-05
60031380,2006-05-19,2006-02-05
60031380,2006-05-26,2006-02-05
60031380,2006-07-05,2006-02-05
60031380,2006-07-24,2006-02-05
60031380,2006-08-18,2006-02-05
60031380,2006-10-11,2006-02-05
60031381,2006-02-05,2006-02-05
60031381,2006-03-15,2006-02-05
60031381,2006-04-15,2006-02-05
60031381,2006-05-13,2006-02-05
60031381,2006-06-07,2006-02-05
60031381,2006-09-14,2006-02-05
60031381,2006-12-02,2006-02-05
60031383,2006-02-06,2006-02-06
60031383,2006-03-15,2006-02-06
60031383,2006-03-23,2006-02-06
60031383,2006-04-01,2006-02-06
60031383,2006-04-13,2006-02-06
60031383,2006-04-26,2006-02-06
60031383,2006-05-12,2006-02-06
60031383,2006-05-30,2006-02-06
60031383,2006-06-30,2006-02-06
60031383,2006-07-25,2006-02-06
60031383,2006-08-12,2006-02-06
60031383,2006-09-07,2006-02-06
60031383,2006-12-01,2006-02-06
60031384,2006-02-06,2006-02-06
60031384,2007-09-04,2006-02-06
60031385,2006-02-06,2006-02-06
60031385,2006-02-20,2006-02-06
60031385,2006-04-04,2006-02-06
60031387,2006-02-06,2006-02-06
60031387,2006-02-17,2006-02-06
60031388,2006-02-06,2006-02-06
60031388,2006-03-14,2006-02-06
60031389,2006-02-06,2006-02-06
60031390,2006-02-06,2006-02-06
60031390,2006-04-06,2006-02-06
60031390,2006-05-22,2006-02-06
60031390,2006-07-23,2006-02-06
60031390,2006-10-02,2006-02-06
60031390,2007-03-20,2006-02-06
60031390,2007-05-12,2006-02-06
60031391,2006-02-06,2006-02-06
60031392,2006-02-07,2006-02-07
60031392,2006-02-28,2006-02-07
60031394,2006-03-18,2006-03-18
60031394,2006-05-06,2006-03-18
60031394,2006-07-13,2006-03-18
60031394,2006-09-05,2006-03-18
60031394,2006-11-07,2006-03-18
60031394,2007-01-04,2006-03-18
60031394,2007-02-28,2006-03-18
60031394,2007-04-11,2006-03-18
60031394,2007-06-07,2006-03-18
60031394,2007-08-01,2006-03-18
60031394,2007-10-02,2006-03-18
60031394,2007-12-04,2006-03-18
60031396,2006-02-07,2006-02-07
60031397,2006-02-07,2006-02-07
60031398,2006-02-07,2006-02-07
60031398,2006-07-27,2006-02-07
60031400,2006-02-07,2006-02-07
60031400,2006-04-25,2006-02-07
60031401,2006-02-07,2006-02-07
60031401,2006-03-07,2006-02-07
60031401,2006-05-03,2006-02-07
60031401,2006-05-23,2006-02-07
60031401,2006-06-21,2006-02-07
60031401,2006-07-11,2006-02-07
60031401,2006-08-01,2006-02-07
60031401,2006-09-06,2006-02-07
60031401,2006-10-25,2006-02-07
60031401,2006-11-29,2006-02-07
60031401,2007-01-13,2006-02-07
60031401,2007-03-14,2006-02-07
60031401,2007-05-08,2006-02-07
60031401,2007-07-03,2006-02-07
60031401,2007-08-17,2006-02-07
60031401,2007-09-25,2006-02-07
60031401,2007-10-30,2006-02-07
60031401,2007-11-25,2006-02-07
60031401,2007-12-18,2006-02-07
60031402,2006-02-07,2006-02-07
60031402,2006-03-17,2006-02-07
60031402,2006-04-12,2006-02-07
60031402,2006-05-10,2006-02-07
60031402,2006-05-31,2006-02-07
60031402,2006-09-05,2006-02-07
60031402,2006-09-27,2006-02-07
60031402,2006-10-06,2006-02-07
60031402,2006-10-18,2006-02-07
60031402,2006-11-03,2006-02-07
60031402,2006-12-14,2006-02-07
60031402,2007-01-11,2006-02-07
60031402,2007-02-28,2006-02-07
60031402,2007-11-01,2006-02-07
60031404,2006-02-07,2006-02-07
60031404,2006-02-24,2006-02-07
60031404,2006-04-16,2006-02-07
60031404,2006-05-31,2006-02-07
60031404,2006-07-01,2006-02-07
60031404,2006-09-12,2006-02-07
60031404,2007-03-12,2006-02-07
60031404,2007-04-22,2006-02-07
60031404,2007-06-18,2006-02-07
60031405,2006-02-09,2006-02-09
60031405,2006-02-16,2006-02-09
60031405,2006-03-17,2006-02-09
60031406,2006-02-07,2006-02-07
60031406,2006-03-21,2006-02-07
60031406,2006-07-13,2006-02-07
60031406,2006-08-22,2006-02-07
60031406,2006-11-13,2006-02-07
60031407,2006-02-07,2006-02-07
60031408,2006-02-07,2006-02-07
60031408,2006-02-08,2006-02-07
60031408,2006-02-17,2006-02-07
60031408,2006-02-24,2006-02-07
60031408,2006-03-03,2006-02-07
60031408,2006-03-13,2006-02-07
60031408,2006-03-28,2006-02-07
60031408,2006-04-04,2006-02-07
60031408,2006-04-26,2006-02-07
60031408,2006-05-24,2006-02-07
60031408,2006-06-02,2006-02-07
60031408,2006-06-09,2006-02-07
60031408,2006-06-22,2006-02-07
60031408,2006-07-11,2006-02-07
60031408,2006-08-18,2006-02-07
60031408,2006-08-23,2006-02-07
60031408,2006-08-31,2006-02-07
60031408,2006-09-14,2006-02-07
60031408,2006-09-21,2006-02-07
60031408,2006-10-04,2006-02-07
60031408,2006-11-16,2006-02-07
60031408,2007-01-11,2006-02-07
60031408,2007-02-01,2006-02-07
60031408,2007-07-11,2006-02-07
60031409,2006-02-07,2006-02-07
60031409,2006-03-30,2006-02-07
60031409,2006-06-03,2006-02-07
60031409,2007-09-22,2006-02-07
60031409,2007-12-15,2006-02-07
60031410,2006-02-07,2006-02-07
60031410,2006-05-13,2006-02-07
60031410,2006-07-20,2006-02-07
60031410,2006-09-29,2006-02-07
60031410,2006-12-02,2006-02-07
